Dish Name,Dish Description,Restaurant Name,Dish MRP,Discount,Dicounted Price,Tax,Dish Type,Dish Cuisine,Dish Course
Chicken McNuggets - 20 Pcs,Chicken McNuggets - 20 Pcs,McDonald's,358.97,35.9,323.07000000000005,17.9485,non-veg,Chinese,Starter
Masala Wedges (M),"Enjoy the Medium pack of deliciously crsipy, 100% natural potatoes, cut into wedges and seasoned.",McDonald's,109.0,10.9,98.1,5.45,veg,American,Beverage
Barbeque Sauce,Barbeque Sauce,McDonald's,19.04,1.9,17.14,0.952,veg,American,Starter
Masala Wedges (L),"Enjoy the Large pack of deliciously crsipy, 100% natural potatoes, cut into wedges and seasoned.",McDonald's,120.0,12.0,108.0,6.0,veg,American,Starter
Cheesy Veg Nuggets - 4 Pc,"Try the new delicious 4 piece pack of Cheesy Veg Nuggets, oozing with cheese seasoned to perfection. Best enjoyed with Chilli Sauce or Piri Piri seasoning",McDonald's,87.96,8.8,79.16,4.398,veg,American,Starter
McSaver McCheese Burger Veg Meal,"Enjoy a deliciously filling meal of McCheese Burger Veg (formerly known as Cheese Lava Veg)+ Fries (M) + Beverage of your choice in a new, delivery friendly, reusable bottle.",McDonald's,385.0,38.5,346.5,19.25,veg,American,Main Course
Triple Cheese Veg Burger,"A crunchy Corn patty filled with Cheese, topped with Jalapenos, shredded Lettuce and more cheese, layered between the goodness of whole wheat buns.",McDonald's,215.0,21.5,193.5,10.75,veg,American,Main Course
McSaver Triple Cheese Chicken Burger Meal,"Enjoy a deliciously filling meal of Triple Cheese  Chicken Burger  + Fries (M) + Beverage of your choice in a new, delivery friendly, reusable bottle.",McDonald's,385.0,38.5,346.5,19.25,non-veg,American,Main Course
McCheese Burger Veg,"Formerly known as Cheese Lava Veg, this is a burger with sinfully oozing cheesy Veg patty, loaded with Roasted Chipotle sauce, shreddedﺁ  Onions, Jalapenos & lettuce, layered between freshly toasted Buns.",McDonald's,249.0,24.9,224.1,12.45,veg,American,Main Course
Grilled Chicken & Cheese Burger,"Earlier known as American Cheese Supreme Chicken, this is a burger with grilled chicken patty covered with a slice of cheese, a dollop of spicy habanero sauce, jalapenos and shredded onions",McDonald's,159.0,15.9,143.1,7.95,non-veg,American,Main Course
Corn & Cheese Burger,"Earlier known as American Cheese Supreme Veg, this is a burger with crispy corn & cheese patty, covered with a slice of cheese, creamy cocktail sauce, jalapenos and shredded onions",McDonald's,145.0,14.5,130.5,7.25,veg,American,Main Course
Triple Cheese Chicken Burger,"A flame-grilled Chicken patty filled with Cheese, topped with Jalapenos, shredded Lettuce and more Cheese, layered between the goodness of whole wheat buns.",McDonald's,229.0,22.9,206.1,11.45,non-veg,American,Main Course
McSaver McCheese Burger Chicken Meal,"Enjoy a deliciously filling meal of McCheese Burger Chicken (formely known as Cheese Lava Chicken) + Fries (M) + Beverage of your choice in a new, delivery friendly, reusable bottle.",McDonald's,385.0,38.5,346.5,19.25,non-veg,American,Main Course
McCheese Burger Chicken,"Formerly known as Cheese Lava Chicken, this is a burger with sinfully oozing cheesy Veg patty and Flame Grilled Chicken patty, loaded with Roasted Chipotle sauce, shreddedﺁ  Onions, Jalapenos & lettuce, layered between freshly toasted Buns.",McDonald's,260.0,26.0,234.0,13.0,non-veg,American,Main Course
McSaver Triple Cheese Veg Burger Meal,"Enjoy a deliciously filling meal of Triple Cheese  Veg Burger  + Fries (M) + Beverage of your choice in a new, delivery friendly, reusable bottle.",McDonald's,385.0,38.5,346.5,19.25,veg,American,Main Course
McSaver Grilled Chicken & Cheese Burger Meal,"Enjoy a combo of Grilled Chicken & Cheese Burger + Fries (M) + Coke on this meal. Order now to experience a customizable, delicious meal.",McDonald's,309.0,30.9,278.1,15.45,non-veg,American,Main Course
McSaver Corn & Cheese Burger Meal,"Enjoy a combo of Corn & Cheese Burger + Fries (M) + Coke on this meal. Order now to experience a customizable, delicious meal.",McDonald's,289.0,28.9,260.1,14.45,veg,American,Main Course
Brownie Hot Fudge (M),Brownie Hot Fudge (M),McDonald's,138.0,13.8,124.2,6.9,veg,American,Dessert
Black Forest McFlurry Medium,Black Forest McFlurry Medium,McDonald's,115.0,11.5,103.5,5.75,veg,American,Dessert
Soft Serve Strawberry (M),The cool vanilla soft serve ice cream with twirls of strawberry syrup.,McDonald's,101.0,10.1,90.9,5.05,veg,American,Beverage
Soft Serve Hot Fudge (M),"A sinful delight, soft serve topped with delicious, gooey hot chocolate fudge. Always grab an extra spoon.",McDonald's,101.0,10.1,90.9,5.05,veg,Indian,Beverage
Mcflurry Oreo Small,"Delicious soft serve meets crumbled oreo cookies, a match made in dessert heaven. Perfect for one.",McDonald's,91.0,9.1,81.9,4.55,veg,French,Starter
McFlurry Oreo Medium,"Delicious soft serve meets crumbled oreo cookies, a match made in dessert heaven. Share it, if you can.",McDonald's,129.0,12.9,116.1,6.45,veg,Indian,Starter
Latte (S),"Treat yourself with the smooth and sophisticated Latte, made with our signature McCafﺃﺏ espresso and topped with 100% real milk, steamed and frothed.",McDonald's,165.0,16.5,148.5,8.25,veg,American,Beverage
English Breakfast,"Relax. It's your time to enjoy a long, slow sip of delicious and delectable english breakfast tea",McDonald's,155.0,15.5,139.5,7.75,veg,[],[]
2 Cappuccino,2 Cappuccino (S) @ 198,McDonald's,195.0,19.5,175.5,9.75,veg,American,Beverage
Moroccan Mint Green Tea,Freshly brewed refreshing tea with hint of Moroccon Mint flavour.,McDonald's,185.0,18.5,166.5,9.25,veg,Indian,Beverage
Cappuccino (S),"A refreshingly warm shot of espresso made with 100% Arabica beans, topped with milk that is steamed to a thick, perfect froth. A classic favourite.",McDonald's,165.0,16.5,148.5,8.25,veg,American,Beverage
Cappuccino (R),"A refreshingly warm shot of espresso made with 100% Arabica beans, topped with milk that is steamed to a thick, perfect froth. A classic favourite.",McDonald's,195.0,19.5,175.5,9.75,veg,Indian,Snacks
McCafe Americano (S),"Our Americano is bold and robust, made with our signature McCafﺃﺏ espresso combined with hot water, for coffee aficionados who prefer a bolder cup.",McDonald's,165.0,16.5,148.5,8.25,veg,American,Beverage
Hot Chocolate (S),Sinful chocolate whisked with silky steamed milk and topped with an even sweeter touch of chocolate.,McDonald's,179.0,17.9,161.1,8.95,veg,American,Beverage
Strawberry Green Tea (S),Freshly brewed refreshing tea with flavoured with fruity Strawberries.,McDonald's,149.0,14.9,134.1,7.45,veg,Indian,Beverage
Mocha (S),"A refreshing combination of well-ground coffee beans and white steamed milk, topped off with dark froth.",McDonald's,205.0,20.5,184.5,10.25,veg,Indian,Snacks
Mccafe Iced Americano,Feel refreshed with the blend of perfect espresso shot mixed with ice.,McDonald's,175.0,17.5,157.5,8.75,veg,American,Beverage
Mocha (R),"A refreshing combination of well-ground coffee beans and white steamed milk, topped off with dark froth.",McDonald's,230.0,23.0,207.0,11.5,veg,Indian,Snacks
McCafe-Ice Coffee,"An irrestible combination of our signature espresso and soft serve, which is to die for! Now in a new, convenient and delivery friendly packaging",McDonald's,195.0,19.5,175.5,9.75,veg,American,Dessert
Flat White,"Our signature McCafﺃﺏ espresso made with 100% Arabica beans, blended with steamed and slightly frothed 100% real milk.",McDonald's,169.0,16.9,152.1,8.45,veg,American,Beverage
McCafe-Classic Coffee,"An irrestible blend of our signature espresso and soft serve with whipped cream on top, a timeless combination! Now in a new, convenient and delivery friendly packaging. Now in a new, convenient and delivery friendly packaging",McDonald's,209.0,20.9,188.1,10.45,veg,African,Beverage
Hot Chocolate (R),Sinful chocolate whisked with silky steamed milk and topped with an even sweeter touch of chocolate.,McDonald's,210.0,21.0,189.0,10.5,veg,American,Beverage
McCafe Americano (R),"Our Americano is bold and robust, made with our signature McCafﺃﺏ espresso combined with hot water, for coffee aficionados who prefer a bolder cup.",McDonald's,185.0,18.5,166.5,9.25,veg,Indian,Snacks
Latte (R),"Treat yourself with the smooth and sophisticated Latte, made with our signature McCafﺃﺏ espresso and topped with 100% real milk, steamed and frothed.",McDonald's,195.0,19.5,175.5,9.75,veg,American,Beverage
Strawberry Chiller,"A perfect blend of aromatic teas, infused with strawberry flavour . Now in a new, convenient and delivery friendly packaging",McDonald's,175.0,17.5,157.5,8.75,veg,American,Dessert
Berry Lemonade Splash Regular,"A refreshing drink, made with the flavors of strawberries and blueberries ﻗ°± a definite crowd-pleaser. Now in a new, convenient and delivery friendly packaging.",McDonald's,129.0,12.9,116.1,6.45,veg,American,Beverage
Chocolate Shake,"The classic sinful chocolate shake, a treat for anytime you need one. Now in new, convenient and delivery friendly packaging",McDonald's,175.0,17.5,157.5,8.75,veg,American,Dessert
Strawberry Shake,"An all time favourite treat bringing together the perfect blend of creamy vanilla soft serve and strawberry flavor.Now in new, convenient and delivery friendly packaging",McDonald's,175.0,17.5,157.5,8.75,veg,American,Beverage
Mango Smoothie,"A delicious mix of mangoes, soft serve mix and blended ice .Now in a new, convenient and delivery friendly packaging",McDonald's,205.0,20.5,184.5,10.25,veg,American,Beverage
Sweet Lime Cooler,"A cool, sweet, citrusy drink bursting with flavor of  Sweet lime that refreshes you like no other!",McDonald's,128.0,12.8,115.2,6.4,veg,North Indian,Beverage
American Mud Pie,"A classic American Mud Pie gets a makeover; wonderfully creamy and rich with Chocolate, this shake is more delicious than it sounds! Now in a ne, convenient and delivery friendly packaging",McDonald's,195.0,19.5,175.5,9.75,veg,American,Dessert
Green Apple Chiller,"A perfect blend of aromatic teas, infused with green apple flavour .Now in a new, convenient and delivery friendly packaging",McDonald's,175.0,17.5,157.5,8.75,veg,Indian,Beverage
McCafe-Mocha Frappe,"A refreshing coffee beverage, blended with rich mocha sauce and our signature soft serve. Now in a new, convenient, delivery frinedly packaging",McDonald's,271.0,27.1,243.9,13.55,veg,American,Beverage
McCafe-Chocolate Frappe,"A refreshing sweet treat made from chocolate sauce and Oreo cookie pieces which is blended with ice and garnished with whipped cream. Now in a new, convenient and delivery friendly packaging",McDonald's,271.0,27.1,243.9,13.55,veg,American,Dessert
Mixed Berry Smoothie,"A delectable mix of mixed berries, blended together with our creamy soft serve. Now in a new, convenient and delivery friendly packaging",McDonald's,205.0,20.5,184.5,10.25,veg,American,Beverage
Lemon Chiller,"A perfect blend of aromatic teas, infused with lemon flavour.Now in a new, convenient and delivery friendly packaging",McDonald's,175.0,17.5,157.5,8.75,veg,American,Dessert
Vanilla Chocolate Muffin,"Sweet, soft, and fluffy vanilla flavoured chocolate chip muffins are perfect accompaniment with hot coffee!",McDonald's,129.0,12.9,116.1,6.45,non-veg,American,Dessert
Blueberry Cheese Cake,Blueberry Cheese Cake,McDonald's,229.0,22.9,206.1,11.45,veg,American,Dessert
Chocolate Express Cake,Chocolate Express Cake,McDonald's,200.0,20.0,180.0,10.0,veg,American,Dessert
Chocolate Chip Muffin,"Soft, fluffy, and bursting with chocolate chips with muffin is loaded with chocolate!",McDonald's,139.0,13.9,125.1,6.95,veg,American,Dessert
Birthday Party Package - McChicken,5 McChicken Burger + 5 Sweet Corn + 5 B Natural Mixed Fruit Beverage + 5 Soft Serve (M) + Book,McDonald's,2090.0,209.0,1881.0,104.5,non-veg,[],[]
McChicken Happy Meal,Enjoy a combo of McChicken Burger + Sweet Corn + B Natural Mixed Fruit Beverage + Book,McDonald's,311.01,31.1,279.90999999999997,15.5505,non-veg,North Indian,Main Course
McAloo Tikki Happy Meal,Enjoy a combo of McAloo Tikki Burger + Sweet Corn + B Natural Mixed Fruit Beverage + Book,McDonald's,201.01,20.1,180.91,10.0505,veg,Indian,Starter
McEgg Happy Meal,Enjoy a combo of McEgg Burger  + Sweet Corn + B Natural Mixed Fruit Beverage + Book,McDonald's,225.01,22.5,202.51,11.2505,non-veg,North Indian,Main Course
Birthday Party Package - McVeggie,5 McVeggie Burger + 5 Sweet Corn + 5 B Natural Mixed Fruit Beverage + 5 Soft Serve (M) + Book,McDonald's,2090.0,209.0,1881.0,104.5,veg,[],[]
McVeggie Happy Meal,Enjoy a combo of McVeggie Burger + Sweet Corn + B Natural Mixed Fruit Beverage + Book,McDonald's,290.0,29.0,261.0,14.5,veg,North Indian,Main Course
2 Chapati With Paneer Butter Masala [Serves 1],[Combo Item] A delightfully delicious and irresistibly creamy paneer butter masala made with our special ingredients served with onion and chutney.,Navratna Veg,220.0,28.6,191.4,11.0,veg,[],[]
Veg Maratha With 2 Roti,[Combo Item],Navratna Veg,300.0,39.0,261.0,15.0,veg,[],[]
Veg Manchurian Gravy [Serves 1],,Navratna Veg,210.0,27.3,182.7,10.5,veg,Chinese,Main Course
Jeera Rice [Serves 1],,Navratna Veg,130.0,16.9,113.1,6.5,veg,North Indian,Main Course
Veg Spring Roll,,Navratna Veg,195.0,25.35,169.65,9.75,veg,[],[]
Mushroom Biryani,,Navratna Veg,210.0,27.3,182.7,10.5,veg,Mughlai,Main Course
Veg Pulao,,Navratna Veg,170.0,22.1,147.9,8.5,veg,Indian,Main Course
Paneer Butter Masala With 4 Roti,[Combo Item],Navratna Veg,310.0,40.3,269.7,15.5,veg,[],[]
Paneer Palak [Serves 1],,Navratna Veg,220.0,28.6,191.4,11.0,veg,[],[]
Paneer Biryani,,Navratna Veg,220.0,28.6,191.4,11.0,veg,Mughlai,Main Course
Chana Masala,,Navratna Veg,210.0,27.3,182.7,10.5,veg,[],[]
Rava Masala Dosa,,Navratna Veg,125.0,16.25,108.75,6.25,veg,[],[]
Navratan Special Biryani,[Chef's Special],Navratna Veg,230.0,29.9,200.1,11.5,veg,North Indian,Main Course
Paneer Masala,,Navratna Veg,220.0,28.6,191.4,11.0,veg,[],[]
Paneer Chilli Dry,,Navratna Veg,225.0,29.25,195.75,11.25,veg,North Indian,Starter
Paneer Butter Masala [Serves 1],,Navratna Veg,245.0,31.85,213.15,12.25,veg,[],[]
Veg Grilled Sandwich,,Navratna Veg,100.0,13.0,87.0,5.0,veg,[],[]
Paneer Paratha,,Navratna Veg,100.0,13.0,87.0,5.0,veg,[],[]
Dal Khichdi,,Navratna Veg,180.0,23.4,156.6,9.0,veg,Indian,Main Course
Paneer Tikka Masala [Serves 1],,Navratna Veg,245.0,31.85,213.15,12.25,veg,[],[]
Aloo Gobi,,Navratna Veg,200.0,26.0,174.0,10.0,veg,[],[]
Kaju Paneer Masala,,Navratna Veg,260.0,33.8,226.2,13.0,veg,[],[]
Veg Kofta,,Navratna Veg,210.0,27.3,182.7,10.5,veg,[],[]
1 Masala Dosa,,Navratna Veg,115.0,14.95,100.05,5.75,veg,[],[]
1 Onion Uttapam,,Navratna Veg,115.0,14.95,100.05,5.75,veg,[],[]
Idli Sambar [2 Pieces],,Navratna Veg,65.0,8.45,56.55,3.25,veg,[],[]
Veg Bhuna,,Navratna Veg,220.0,28.6,191.4,11.0,veg,[],[]
Veg Kolhapuri,,Navratna Veg,210.0,27.3,182.7,10.5,veg,[],[]
Mushroom Masala,,Navratna Veg,220.0,28.6,191.4,11.0,veg,[],[]
Malai Methi Matar,,Navratna Veg,220.0,28.6,191.4,11.0,veg,[],[]
Sabudana Khichdi,,Navratna Veg,70.0,9.1,60.9,3.5,veg,[],[]
Sweet Lassi,,Navratna Veg,60.0,7.8,52.2,3.0,veg,[],[]
Salted Lassi,,Navratna Veg,60.0,7.8,52.2,3.0,veg,[],[]
Buttermilk,,Navratna Veg,60.0,7.8,52.2,3.0,veg,[],[]
Finger Chips,,Navratna Veg,100.0,13.0,87.0,5.0,veg,[],[]
Cream Of Tomato Soup,,Navratna Veg,110.0,14.3,95.7,5.5,veg,Chinese,Starter
Manchow Soup,,Navratna Veg,120.0,15.6,104.4,6.0,veg,Chinese,Starter
Sweet Corn Veg Soup [200 Ml],,Navratna Veg,120.0,15.6,104.4,6.0,veg,Chinese,Starter
Veg Clear Soup,,Navratna Veg,120.0,15.6,104.4,6.0,veg,Chinese,Starter
Cream Of Mushroom Soup,,Navratna Veg,120.0,15.6,104.4,6.0,veg,Chinese,Starter
Lung Fung Soup,,Navratna Veg,120.0,15.6,104.4,6.0,veg,Chinese,Starter
Sweet Corn Mushroom Soup [200 Ml],,Navratna Veg,120.0,15.6,104.4,6.0,veg,Chinese,Starter
Minestrone Soup,,Navratna Veg,120.0,15.6,104.4,6.0,veg,Chinese,Starter
Talumein Soup,,Navratna Veg,120.0,15.6,104.4,6.0,veg,Chinese,Starter
Wontons Soup,,Navratna Veg,120.0,15.6,104.4,6.0,veg,Chinese,Starter
Hot And Sour Soup,,Navratna Veg,120.0,15.6,104.4,6.0,veg,Chinese,Starter
Palak Soup,,Navratna Veg,110.0,14.3,95.7,5.5,veg,Chinese,Starter
Baby Corn Soup,,Navratna Veg,110.0,14.3,95.7,5.5,veg,Chinese,Starter
Baby Corn Hot And Sour Soup,,Navratna Veg,120.0,15.6,104.4,6.0,veg,Chinese,Starter
Paratha,,Navratna Veg,28.0,3.64,24.36,1.4,veg,[],[]
Butter Paratha,,Navratna Veg,40.0,5.2,34.8,2.0,veg,[],[]
Butter Naan,,Navratna Veg,40.0,5.2,34.8,2.0,veg,[],[]
Kashmiri Naan,,Navratna Veg,70.0,9.1,60.9,3.5,veg,[],[]
Garlic Naan,,Navratna Veg,65.0,8.45,56.55,3.25,veg,[],[]
Cheese Naan,,Navratna Veg,75.0,9.75,65.25,3.75,veg,[],[]
Cheese Garlic Naan,,Navratna Veg,95.0,12.35,82.65,4.75,veg,[],[]
Kulcha,,Navratna Veg,45.0,5.85,39.15,2.25,veg,[],[]
Butter Kulcha,,Navratna Veg,55.0,7.15,47.85,2.75,veg,[],[]
Stuffed Paratha,,Navratna Veg,85.0,11.05,73.95,4.25,veg,[],[]
Aloo Paratha,,Navratna Veg,75.0,9.75,65.25,3.75,veg,[],[]
Methi Paratha,,Navratna Veg,75.0,9.75,65.25,3.75,veg,[],[]
Paneer Paratha,,Navratna Veg,100.0,13.0,87.0,5.0,veg,[],[]
Cheese Paratha,,Navratna Veg,110.0,14.3,95.7,5.5,veg,[],[]
Pudina Paratha,,Navratna Veg,80.0,10.4,69.6,4.0,veg,[],[]
1 Chapati,,Navratna Veg,15.0,1.95,13.05,0.75,veg,[],[]
1 Roti,,Navratna Veg,25.0,3.25,21.75,1.25,veg,[],[]
1 Butter Roti,,Navratna Veg,30.0,3.9,26.1,1.5,veg,[],[]
2 Naan,,Navratna Veg,35.0,4.55,30.45,1.75,veg,[],[]
Sada Dosa,Served with sambar and chutney.,Navratna Veg,95.0,12.35,82.65,4.75,veg,[],[]
Cheese Masala Dosa [Serves 1],,Navratna Veg,140.0,18.2,121.8,7.0,veg,[],[]
Navratan Special Masala Dosa,[Chef's Special],Navratna Veg,140.0,18.2,121.8,7.0,veg,[],[]
Paper Sada Dosa,,Navratna Veg,140.0,18.2,121.8,7.0,veg,[],[]
Paper Masala Dosa [Serves 1],Served with sambar and chutney.,Navratna Veg,190.0,24.7,165.3,9.5,veg,[],[]
Rava Sada Dosa [Serves 1],,Navratna Veg,115.0,14.95,100.05,5.75,veg,[],[]
Rava Masala Dosa,,Navratna Veg,125.0,16.25,108.75,6.25,veg,[],[]
Special Rava Masala Dosa,,Navratna Veg,140.0,18.2,121.8,7.0,veg,[],[]
Onion Rava Masala Dosa,,Navratna Veg,135.0,17.55,117.45,6.75,veg,[],[]
Mysore Sada Dosa,,Navratna Veg,115.0,14.95,100.05,5.75,veg,[],[]
Mysore Masala Dosa,Served with sambar and chutney.,Navratna Veg,130.0,16.9,113.1,6.5,veg,[],[]
Set Dosa,Served with sambar and chutney.,Navratna Veg,130.0,16.9,113.1,6.5,veg,[],[]
Cut Dosa,,Navratna Veg,130.0,16.9,113.1,6.5,veg,[],[]
Palak Dosa,,Navratna Veg,115.0,14.95,100.05,5.75,veg,[],[]
Palak Masala Dosa,,Navratna Veg,130.0,16.9,113.1,6.5,veg,[],[]
Schezwan Sada Dosa,,Navratna Veg,120.0,15.6,104.4,6.0,veg,[],[]
Schezwan Masala Dosa,,Navratna Veg,130.0,16.9,113.1,6.5,veg,[],[]
Special Uttapam [Serves 1],,Navratna Veg,130.0,16.9,113.1,6.5,veg,[],[]
Cheese Uttapam,,Navratna Veg,140.0,18.2,121.8,7.0,veg,[],[]
Coconut Uttapam,,Navratna Veg,115.0,14.95,100.05,5.75,veg,[],[]
Tomato Onion Uttapam,,Navratna Veg,130.0,16.9,113.1,6.5,veg,[],[]
Special Kakdi Uttapam,,Navratna Veg,130.0,16.9,113.1,6.5,veg,[],[]
Special Tomato Omelette,,Navratna Veg,140.0,18.2,121.8,7.0,veg,[],[]
Tomato Omelette,,Navratna Veg,130.0,16.9,113.1,6.5,veg,[],[]
